n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
3360,0.8059486687454545,0.8437129348109076,0.8811903248827158,0.9186277254014499,0.9561515929977678
3361,0.8061885344206763,0.8439080328639239,0.8813414857885973,0.9187349527024468,0.9562137863314976
3362,0.8064284000958981,0.8441031166467107,0.8814926438083457,0.9188421672139531,0.9562759737939279
3363,0.8066682657711199,0.8442981973222327,0.8816437702033948,0.9189493721697601,0.9563380977058029
3364,0.8069081314463418,0.8444932569004436,0.8817948855787846,0.9190565546240949,0.9564002113925448
3365,0.8071479971215636,0.8446883033811377,0.8819459578910073,0.9191636612319115,0.956462229510343
3366,0.8073878627967854,0.8448833497712063,0.8820970281764812,0.9192707542901747,0.956524241200434
3367,0.8076277284720073,0.8450783916103551,0.8822480910645064,0.9193778338063742,0.9565862445892845
3368,0.8078675941472291,0.8452734172336243,0.8823991474632857,0.9194849024268651,0.9566482385642257
3369,0.8081074598224509,0.845468439756612,0.8825501684594295,0.9195919282633195,0.9567102136085047
3370,0.8083473254976727,0.8456634580425664,0.8827011765576763,0.9196989002686772,0.956772150525093
3371,0.8085871911728946,0.8458584703792673,0.8828521696703455,0.9198058221410932,0.9568340810965497
3372,0.8088270568481164,0.8460534801457412,0.8830031525749488,0.9199127401877658,0.9568959985950041
3373,0.8090669225233382,0.8462484876050392,0.8831541340979878,0.9200196320446226,0.9569578988875032
3374,0.8093067881985601,0.8464434878134184,0.8833050935119003,0.9201264921227432,0.9570197658643643
3375,0.8095466538737819,0.8466384738930058,0.8834560502002197,0.920233346376603,0.9570816128376872
3376,0.8097865195490037,0.8468334580867863,0.8836070046436816,0.9203401660251693,0.9571434341714039
3377,0.8100263852242255,0.8470284415639848,0.8837579317036297,0.9204469091967227,0.9572052498444762
3378,0.8102662508994474,0.8472234246228403,0.8839088494537768,0.9205536133702588,0.9572670545866884
3379,0.8105061165746692,0.8474184045651649,0.8840597549182101,0.9206602993431114,0.9573288234745884
3380,0.810745982249891,0.8476133839664044,0.8842106508403061,0.9207668959107101,0.9573905619519405
3381,0.8109858479251129,0.8478083633676439,0.8843615435574579,0.9208734883368715,0.9574522812574686
3382,0.8112257136003347,0.8480033406324404,0.8845123999781699,0.9209800758744059,0.9575139241518495
3383,0.8114655792755565,0.8481983080262815,0.8846632482579279,0.921086654222972,0.9575755650166561
3384,0.8117054449507783,0.8483932584118015,0.8848140839054531,0.9211932128122705,0.9576372011163026
3385,0.8119453106260002,0.8485881969438234,0.8849648847012715,0.9212997023020552,0.957698811761331
3386,0.812185176301222,0.8487831354758453,0.885115682641555,0.9214061502312545,0.9577603928838703
3387,0.8124250419764438,0.848978072994688,0.8852664803923816,0.9215125860920745,0.9578219644951229
3388,0.8126649076516657,0.8491730071325679,0.8854172745202364,0.9216189864819196,0.9578835305335693
3389,0.8129047733268875,0.8493679384711582,0.8855680652308596,0.9217253658565222,0.9579450029095568
3390,0.8131446390021093,0.8495628640280325,0.8857188523153727,0.9218317246648742,0.9580064373320575
3391,0.8133845046773311,0.8497577848924,0.8858696221741982,0.9219380720545375,0.9580678388940456
3392,0.813624370352553,0.8499526994888179,0.8860203778329326,0.9220444137564726,0.9581291759848766
3393,0.8138642360277748,0.8501476108878352,0.8861711325945932,0.9221507514609537,0.9581905007391003
3394,0.8141041017029966,0.8503425061482259,0.8863218763459189,0.9222570732322459,0.9582518118339248
3395,0.8143439673782185,0.8505373972404131,0.8864726079896104,0.9223633684390747,0.9583130913867802
3396,0.8145838330534403,0.850732284323092,0.8866233294216244,0.9224696597896277,0.9583743300614405
3397,0.8148236987286621,0.8509271656126915,0.886774014890401,0.9225759418443872,0.958435550464427
3398,0.8150635644038839,0.8511220305778623,0.8869246798379176,0.9226822153549559,0.9584967146065686
3399,0.8153034300791058,0.8513168940173458,0.8870753341367712,0.9227884671334793,0.9585578345173693
3400,0.8155432957543276,0.8515117405919143,0.8872259725452298,0.9228947165079397,0.958618838038845
3401,0.8157831614295494,0.851706586417782,0.8873766072825996,0.9230009524270925,0.9586797975280655
3402,0.8160230271047713,0.8519014205821535,0.887527214938207,0.9231071637931554,0.9587407550213952
3403,0.8162628927799931,0.8520962529879618,0.8876778168295969,0.9232133742716121,0.9588016853806766
3404,0.8165027584552149,0.8522910816639424,0.8878284066655154,0.9233195517922472,0.9588626082350313
3405,0.8167426241304367,0.8524859013440795,0.887978993304953,0.923425726821559,0.9589234962566627
3406,0.8169824898056586,0.8526807052909785,0.8881295764519815,0.9235318730050638,0.9589843819329819
3407,0.8172223554808804,0.8528755067524809,0.8882801546277437,0.9236380111712006,0.9590452566549668
3408,0.8174622211561022,0.853070304108465,0.8884307205645375,0.9237441229033654,0.9591061250891799
3409,0.8177020868313241,0.853265099144171,0.888581280849491,0.9238501551253375,0.9591669132233317
3410,0.8179419525065459,0.8534598913037406,0.8887317927751373,0.9239561674135911,0.9592276821400881
3411,0.8181818181817677,0.853654682406985,0.8888822999869683,0.9240621771591809,0.9592884103182636
3412,0.8184216838569895,0.853849469388019,0.8890328062144863,0.9241681597616306,0.9593491124995598
3413,0.8186615495322114,0.8540442552816531,0.8891832303175412,0.9242741153191714,0.9594097796815176
3414,0.8189014152074332,0.8542390410090324,0.889333651095272,0.9243800610321453,0.9594704407513697
3415,0.819141280882655,0.8544338214342072,0.8894840689273237,0.924485993063101,0.9595310628942146
3416,0.8193811465578769,0.8546286000545723,0.8896344552578596,0.9245919143627722,0.9595916551791378
3417,0.8196210122330987,0.8548233720856692,0.8897848294481978,0.9246978211805394,0.9596522409889963
3418,0.8198608779083205,0.8550181284538267,0.8899351893786713,0.9248036916509661,0.9597128008596831
3419,0.8201007435835423,0.8552128672059558,0.8900855136027171,0.9249095512101961,0.9597733338685429
3420,0.8203406092587642,0.8554075978111271,0.8902358294258562,0.925015387136919,0.9598338607037384
3421,0.820580474933986,0.8556023284162984,0.8903861452489953,0.9251212194739462,0.959894387538934
3422,0.8208203406092078,0.8557970582348214,0.8905364483347874,0.9252270215202302,0.9599548901746762
3423,0.8210602062844297,0.8559917878622881,0.8906867478301738,0.9253328200028041,0.9600153912132524
3424,0.8213000719596515,0.8561864761703536,0.8908370344998299,0.9254386150502883,0.9600758590110344
3425,0.8215399376348733,0.8563811603423658,0.8909873208617076,0.925544405176022,0.960136280302974
3426,0.8217798033100951,0.8565758373181899,0.8911375988288153,0.9256501566633932,0.9601966990803211
3427,0.822019668985317,0.8567705108035026,0.8912878735303223,0.9257559019917031,0.9602571086512703
3428,0.8222595346605388,0.8569651618295603,0.8914381373615315,0.925861618734245,0.9603174776989971
3429,0.8224994003357606,0.8571598001192325,0.891588397912609,0.9259673324724812,0.9603777987679483
3430,0.8227392660109825,0.8573544307790273,0.8917386417652802,0.9260730056229027,0.9604381082280877
3431,0.8229791316862043,0.8575490468050839,0.8918888547425547,0.926178669928281,0.9604984104963644
3432,0.8232189973614261,0.8577436570919432,0.892039043222445,0.9262842654302217,0.9605587100325147
3433,0.823458863036648,0.8579382355250158,0.8921891967706966,0.9263898548231032,0.9606190033203544
3434,0.8236987287118698,0.858132812841348,0.89233933056066,0.926495439236295,0.9606792822694251
3435,0.8239385943870916,0.8583273849467685,0.8924894579537064,0.9266010213265393,0.960739551574801
3436,0.8241784600623134,0.8585219544647129,0.8926395687580977,0.9267065828780094,0.9607997718262471
3437,0.8244183257375353,0.8587165229411117,0.8927896687565491,0.9268121232841412,0.960859988089209
3438,0.8246581914127571,0.858911082415175,0.8929397620025835,0.926917653038033,0.9609201832580375
3439,0.8248980570879789,0.8591056398052926,0.8930898510727472,0.9270231814237826,0.9609802928519428
3440,0.8251379227632007,0.8593001929324817,0.8932399055643186,0.9271286984442378,0.9610403784480438
3441,0.8253777884384226,0.8594947434116134,0.8933899469182056,0.927234147411907,0.9611004629878355
3442,0.8256176541136444,0.8596892904580753,0.8935399776471253,0.9273395043689661,0.9611605225167199
3443,0.8258575197888662,0.859883828058665,0.8936899818189942,0.9274448289847205,0.9612205443458997
3444,0.8260973854640881,0.8600783538791019,0.8938399772829457,0.9275501450288667,0.9612805590538335
3445,0.8263372511393099,0.8602728777935998,0.8939899552130379,0.9276554610730129,0.9613405681805552
3446,0.8265771168145317,0.8604673846824471,0.894139931844648,0.9277607463860503,0.9614005203995318
3447,0.8268169824897535,0.8606618905990673,0.8942898764297449,0.9278660115775077,0.9614604188029583
3448,0.8270568481649754,0.8608563964959451,0.8944398197557232,0.9279712677602119,0.9615203108555421
3449,0.8272967138401972,0.8610509009834864,0.8945897578100196,0.928076509772421,0.9615801151007195
3450,0.827536579515419,0.8612454035723461,0.8947396933351005,0.9281817359141585,0.9616398730310521
3451,0.8277764451906409,0.8614399041934343,0.8948896035358475,0.9282869103245495,0.9616996213697561
3452,0.8280163108658627,0.8616343994207726,0.8950395137365944,0.9283920500047546,0.961759290783612
3453,0.8282561765410845,0.8618288891254866,0.8951893995266995,0.9284971687835485,0.9618189466766435
3454,0.8284960422163063,0.8620233710466768,0.895339256788968,0.928602285990526,0.9618786021140909
3455,0.8287359078915282,0.8622178471469536,0.8954890922109765,0.9287073478018656,0.9619381803990387
3456,0.82897577356675,0.8624123210878543,0.895638898723953,0.928812383452356,0.9619977334911646
3457,0.8292156392419718,0.8626067949910318,0.8957887024114808,0.9289174107464658,0.9620571739221008
3458,0.8294555049171937,0.8628012664746051,0.895938498492552,0.9290224059586895,0.9621165843674071
3459,0.8296953705924155,0.8629957378044341,0.8960882910123931,0.9291273841020183,0.9621759818786516
3460,0.8299352362676373,0.8631902068790682,0.8962380777262234,0.9292323312237675,0.9622353632886983
3461,0.8301751019428592,0.8633846612044646,0.8963878607709015,0.929337274320791,0.9622947445742605
3462,0.830414967618081,0.8635791099172176,0.8965376370715422,0.9294422042074169,0.9623540843949111
3463,0.8306548332933028,0.8637735541649687,0.8966873980860618,0.9295470973125545,0.9624134195176863
3464,0.8308946989685246,0.863967982870064,0.8968371502255182,0.9296519821092771,0.9624727438538163
3465,0.8311345646437465,0.8641623712855112,0.8969869023288897,0.9297568263357755,0.9625320557228952
3466,0.8313744303189683,0.8643567452244587,0.8971366467040317,0.9298616592023539,0.9625913538689942
3467,0.8316142959941901,0.8645510900332284,0.8972863724875458,0.9299664645456784,0.9626505667072295
3468,0.831854161669412,0.8647454344694805,0.8974360614512816,0.9300712589511422,0.9627097643226329
3469,0.8320940273446338,0.8649397654522148,0.8975857155977782,0.9301760475885229,0.9627688334528866
3470,0.8323338930198556,0.8651340791318973,0.8977353555103995,0.9302808359574426,0.962827886946846
3471,0.8325737586950774,0.8653283924895708,0.8978849715483181,0.9303856110809348,0.9628869126109659
3472,0.8328136243702993,0.8655227013368061,0.8980345839725071,0.9304903587979639,0.9629459162539902
3473,0.8330534900455211,0.8657170076986394,0.8981841874510019,0.9305950913732645,0.9630048231129938
3474,0.8332933557207429,0.865911313011345,0.8983337856727307,0.9306997725362872,0.9630637099114643
3475,0.8335332213959648,0.8661056133250677,0.8984833533441923,0.9308044392014856,0.9631225307399984
3476,0.8337730870711866,0.8662999045219975,0.8986329207871394,0.9309090966725742,0.9631813511003648
3477,0.8340129527464084,0.8664941942475357,0.8987824872052592,0.9310136922777056,0.9632401269260329
3478,0.8342528184216302,0.8666884655647028,0.8989320337079304,0.931118287882837,0.9632988994538317
3479,0.8344926840968521,0.866882729843012,0.8990815800336193,0.9312228370326282,0.9633576710799613
3480,0.8347325497720739,0.867076991246404,0.8992311177567899,0.9313273628709527,0.9634163556907089
3481,0.8349724154472957,0.8672712501825052,0.8993806408631876,0.9314318297762295,0.9634750339367216
3482,0.8352122811225176,0.8674655088638613,0.8995301623508203,0.9315362623285519,0.9635336741121971
3483,0.8354521467977394,0.8676597668519704,0.8996796766655074,0.9316406630812719,0.963592273148662
3484,0.8356920124729612,0.8678540247256699,0.8998291571677605,0.9317449910826373,0.9636508283452232
3485,0.835931878148183,0.8680482730584173,0.8999786375399528,0.9318492738934262,0.9637093234096331
3486,0.8361717438234049,0.8682425148665105,0.9001281121555799,0.9319535535554577,0.9637677873829598
3487,0.8364116094986267,0.8684367539052266,0.900277583864396,0.9320577665442913,0.963826192563661
3488,0.8366514751738485,0.8686309838285825,0.9004270515228278,0.9321619621738875,0.963884596195389
3489,0.8368913408490704,0.8688252127921865,0.9005765008913872,0.9322661517279345,0.9639429631352062
3490,0.8371312065242922,0.8690194370402597,0.9007259502599466,0.9323703219640308,0.964001323872596
3491,0.837371072199514,0.8692136607808739,0.9008753723714967,0.9324744447828269,0.9640596771834496
3492,0.8376109378747358,0.8694078823890979,0.9010247881480675,0.9325785604835646,0.9641179961645753
3493,0.8378508035499577,0.8696020861731419,0.9011741829156392,0.9326825916459159,0.9641762245390214
3494,0.8380906692251795,0.869796254933085,0.9013235736489731,0.932786567425398,0.9642342935236888
3495,0.8383305349004013,0.8699904068626593,0.9014729478714286,0.9328905395413768,0.9642923294754725
3496,0.8385704005756232,0.8701845565873725,0.9016223155281637,0.9329945099680746,0.9643503654272562
3497,0.838810266250845,0.8703786932350283,0.9017716635117413,0.933098437469306,0.9644083905586132
3498,0.8390501319260668,0.8705728256748471,0.9019209809589752,0.9332023614047752,0.9644664112364193
3499,0.8392899976012886,0.8707669471752951,0.9020702849849761,0.9333062746439311,0.964524386650956
3500,0.8395298632765105,0.8709610682544148,0.9022195792093654,0.9334101654500214,0.9645823586094369
3501,0.8397697289517323,0.8711551844548119,0.9023688375846154,0.9335140554388396,0.9646403216011579
3502,0.8400095946269541,0.8713492927833227,0.9025180783839074,0.9336179418840908,0.9646982455189306
